Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
05-Sep-24,1923.15,1938.9,1910.05,1933,1919.999394,94075,5170,180623943,50221,53.38,28.85,9.85
04-Sep-24,1907.6,1928.2,1900.75,1922.05,1908.907791,105955,4815,202258325,60379,56.99,27.45,14.45
03-Sep-24,1964.9,1965,1936,1940.2,1953.478661,103637,4867,202452668,63535,61.31,29,-24.7
02-Sep-24,1943,1975.05,1942.95,1964.1,1961.425165,151346,7223,296853853,88294,58.34,32.1,21.1
30-Aug-24,1943.9,1950,1928.15,1943.3,1936.903881,219394,12807,424945090,40480,18.45,21.85,-0.6
29-Aug-24,1935,1950,1920.6,1932.4,1936.958886,171353,11787,331903716,90420,52.77,29.4,-2.6
28-Aug-24,1904.5,1950.2,1896.9,1939.2,1934.058906,336061,17662,649961770,190862,56.79,53.3,34.7
27-Aug-24,1881.7,1902,1874,1900.15,1895.296143,130940,7851,248170077,91298,69.72,28,18.45
26-Aug-24,1870,1888.35,1866.75,1875.95,1879.866304,120624,8452,226756993,77291,64.08,21.6,5.95
23-Aug-24,1878.95,1880.25,1856.55,1862.35,1863.670304,322603,12535,601225631,93469,28.97,23.7,-16.6
