Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
21-Aug-24,1626.5,1634.35,1618,1626.5,1625.01836,156538,6689,254377124,81584,52.12,16.35,0
20-Aug-24,1629.95,1645.8,1628.15,1637.4,1639.795916,438046,16793,718306042,245647,56.08,17.65,7.45
19-Aug-24,1635.75,1637.05,1623.15,1631.55,1628.997781,595399,18260,969903650,206233,34.64,13.9,-4.2
16-Aug-24,1622,1634.6,1611.6,1632.35,1627.318743,977686,24931,1591006753,361995,37.03,23,10.35
14-Aug-24,1607.9,1613.55,1603.1,1607.9,1607.78212,305981,14389,491950781,151274,49.44,10.45,0
13-Aug-24,1628,1631.55,1601.2,1603.6,1612.16195,970561,50123,1564701514,589562,60.74,30.35,-24.4
12-Aug-24,1641.25,1675.6,1641.25,1661.05,1662.653363,1536607,37214,2554844796,444615,28.93,34.35,19.8
09-Aug-24,1655.95,1662.5,1646.1,1649.5,1653.491932,485526,17882,802813324,206310,42.49,16.4,-6.45
08-Aug-24,1627.3,1652.95,1619,1642.1,1639.666568,490151,20233,803684208,253180,51.65,33.95,14.8
07-Aug-24,1620.95,1628.5,1603,1624.9,1618.438962,133278,6241,215702308,38753,29.08,25.5,3.95
06-Aug-24,1621.25,1632.85,1593.2,1601,1610.554644,227418,9499,366269116,103043,45.31,39.65,-20.25
05-Aug-24,1626,1645.7,1601.2,1615.15,1618.470876,2241898,65801,3628446619,718318,32.04,44.5,-10.85
02-Aug-24,1631,1670.1,1631,1659.55,1658.802882,1602856,51221,2658822153,705192,44,39.1,28.55
01-Aug-24,1621.4,1649,1619,1640.4,1633.400013,797751,26304,1303046494,450614,56.49,30,19
31-Jul-24,1618.95,1627.5,1609.5,1617.05,1618.62486,157749,6722,255336453,50249,31.85,18,-1.9
30-Jul-24,1603,1634.35,1600,1615.3,1617.057302,748685,25309,1210666546,334636,44.7,34.35,12.3
29-Jul-24,1610.2,1631.7,1598.2,1606.75,1608.944121,2444610,47993,3933240887,314310,12.86,33.5,-3.45
26-Jul-24,1603.95,1621.9,1596.55,1617.8,1614.071957,1012409,23665,1634100976,280296,27.69,25.35,13.85
