Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
5-Aug-22,3354,3377,3354,3365.25,3365.202545,25229,3816,84900695,11063,43.85,23,11.25
4-Aug-22,3352,3387.95,3306.65,3354.15,3350.28224,128302,16120,429847912,59102,46.06,81.3,2.15
3-Aug-22,3289.5,3349,3276.7,3339.6,3322.401533,47351,5561,157319035,18707,39.51,72.3,50.1
2-Aug-22,3281,3311.45,3272,3290.05,3287.925431,75259,10651,247445980,32123,42.68,39.45,9.05
1-Aug-22,3327.05,3329,3271,3299.2,3301.652031,1310532,6414,4326920639,1275249,97.31,58,-27.85
29-Jul-22,3290.2,3316.6,3276,3300.8,3294.134791,55026,5743,181263061,17304,31.45,40.6,10.6
28-Jul-22,3214.9,3264,3201.35,3260.2,3233.046837,80279,7152,259545767,23726,29.55,62.65,45.3
27-Jul-22,3102,3194.1,3102,3188.35,3155.455349,44030,3738,138934699,15504,35.21,92.1,86.35
26-Jul-22,3163.95,3166.95,3096.55,3115.85,3128.90574,96329,7997,301404361,73608,76.41,70.4,-48.1
25-Jul-22,3169,3185,3148.35,3167.3,3166.413964,61457,8290,194598303,30128,49.02,36.65,-1.7
22-Jul-22,3180,3197,3142.1,3171,3169.225185,81444,11334,258114376,42479,52.16,54.9,-9
21-Jul-22,3167.1,3183.55,3144.1,3177.7,3168.710852,51548,5140,163340707,17208,33.38,39.45,10.6
20-Jul-22,3109.45,3170.85,3098,3163.95,3142.648515,217944,23123,684921388,136969,62.85,72.85,54.5
19-Jul-22,3026,3078.95,3026,3075.1,3067.287154,103279,5784,316786350,62998,61,52.95,49.1
18-Jul-22,3023.4,3076.45,3015,3060.35,3012.425662,1742719,19282,5249811438,1677174,96.24,61.45,36.95
15-Jul-22,3015,3028,2953,2993.55,2990.191952,120629,12648,360703865,42271,35.04,75,-21.45
14-Jul-22,3060,3060,2968,2998.7,3005.19785,167339,17903,502886803,92096,55.04,92,-61.3
13-Jul-22,3108.5,3109.9,3033.7,3038.55,3064.252721,107114,11532,328224366,58114,54.25,76.2,-69.95
12-Jul-22,3125,3136.2,3081,3084.65,3113.767987,188774,17089,587798438,128942,68.3,55.2,-40.35
11-Jul-22,3220,3223.05,3105.85,3113.25,3129.078187,202245,21318,632840418,102845,50.85,117.2,-106.75
8-Jul-22,3297,3300.25,3250.05,3264.85,3283.667259,76501,7093,251203829,49719,64.99,50.2,-32.15
7-Jul-22,3269.95,3319,3265,3286.95,3300.489507,77239,7213,254926509,44315,57.37,54,17
6-Jul-22,3216,3267.9,3202.4,3260.3,3242.167941,101238,9155,328230598,61229,60.48,65.5,44.3
5-Jul-22,3252,3272,3209,3216.15,3256.363553,138816,6832,452035363,103695,74.7,63,-35.85
4-Jul-22,3315,3316.6,3225.8,3234.65,3258.153411,113323,15069,369223719,70630,62.33,90.8,-80.35
1-Jul-22,3262,3332.45,3252,3316.15,3282.576337,34282,5116,112533282,11668,34.04,80.45,54.15
30-Jun-22,3270,3310.95,3254,3265.25,3279.193624,41813,6177,137112923,14434,34.52,56.95,-4.75
29-Jun-22,3270,3332.9,3270,3291.05,3316.611372,108986,9934,361464207,64932,59.58,62.9,21.05
28-Jun-22,3312.65,3326.25,3274,3318.95,3300.400188,31985,3927,105563300,11924,37.28,52.25,6.3
27-Jun-22,3338,3361.7,3306.4,3312.65,3332.540174,38084,5133,126916460,14834,38.95,55.3,-25.35
24-Jun-22,3344,3344,3278,3292.95,3304.815596,107346,13426,354758735,58312,54.32,66,-51.05
23-Jun-22,3222,3317,3222,3309,3280.216936,371935,11286,1220027486,315010,84.69,95,87
22-Jun-22,3201,3249,3184.15,3222,3220.741509,94514,10570,304405163,43280,45.79,64.85,21
21-Jun-22,3128,3237.3,3125,3212,3198.838989,106881,16902,341895110,55183,51.63,112.3,84
20-Jun-22,3094.5,3138.6,3069.7,3113.2,3105.700543,94264,13486,292755756,39403,41.8,68.9,18.7
17-Jun-22,3099.65,3110.55,3023.35,3089.25,3066.863895,276257,37278,847242619,178375,64.57,87.2,-10.4
16-Jun-22,3237.4,3241.65,3134,3142.35,3186.375685,175120,22114,557998110,125101,71.44,107.65,-95.05
15-Jun-22,3214.95,3234,3201.1,3206.8,3219.004681,87160,9718,280568448,60810,69.77,32.9,-8.15
14-Jun-22,3198,3238.9,3178.9,3211.25,3225.028171,168330,17045,542868992,117489,69.8,60,13.25
13-Jun-22,3291,3293,3194,3220.15,3236.710242,168993,29661,546981374,121282,71.77,99,-70.85
10-Jun-22,3388,3390.15,3352.1,3365.35,3371.338978,116639,11799,393229607,92420,79.24,38.05,-22.65
9-Jun-22,3373,3436.4,3354.15,3426.55,3406.312884,46081,4072,156966304,22349,48.5,82.25,53.55
8-Jun-22,3372,3413.45,3347,3403.05,3384.01408,79401,5491,268694102,31714,39.94,66.45,31.05
7-Jun-22,3420,3420,3356.2,3362,3372.067574,26386,3519,88975375,11240,42.6,63.8,-58
6-Jun-22,3421,3453.1,3378,3430.25,3415.928733,34827,4158,118966550,13869,39.82,75.1,9.25
3-Jun-22,3454.7,3477.5,3431.55,3438.8,3464.517426,65791,5340,227934066,39980,60.77,45.95,-15.9
2-Jun-22,3357,3432.25,3350.05,3422.95,3408.6218,104828,10892,357319006,38931,37.14,82.2,65.95
1-Jun-22,3385,3388,3342.5,3356.5,3363.059056,121714,10597,409331370,88970,73.1,45.5,-28.5
31-May-22,3355,3382.95,3324.1,3364.8,3357.736804,72520,10074,243503073,27940,38.53,58.85,9.8
30-May-22,3273.85,3385.8,3273.85,3375.55,3353.889813,117464,16259,393961313,70410,59.94,111.95,101.7
27-May-22,3249,3278.85,3230,3262.2,3259.583537,146145,15037,476371836,98996,67.74,48.85,13.2
26-May-22,3190,3242,3181,3228.6,3195.191863,110339,12241,352554275,73841,66.92,61,38.6
