Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
03-Sep-21,292.5,296.45,292.4,295.5,294.8496603,721619,8546,212769117,243226,33.71,4.05,3
02-Sep-21,295.7,296.3,291.8,293.1,293.7532757,584219,8295,171616245,183068,31.34,4.5,-2.6
01-Sep-21,288.5,297.3,287.35,295.2,292.2002624,2855448,40825,834362655,1364047,47.77,9.95,6.7
31-Aug-21,292.25,292.25,286.2,287.35,287.6417295,1023774,13850,294480124,321787,31.43,6.05,-4.9
30-Aug-21,289.3,293.4,289.3,291.9,291.9095161,1460028,24775,426196067,700632,47.99,4.1,2.6
27-Aug-21,282.9,286.55,281.7,285.75,284.8031773,986385,17520,280925582,335529,34.02,4.85,2.85
26-Aug-21,285.4,287.4,281.4,284.4,284.443502,744770,9026,211844987,138237,18.56,6,-1
25-Aug-21,282,289.15,282,284.35,286.4467209,2138539,31459,612577484,533785,24.96,7.15,2.35
24-Aug-21,278.1,281.45,268.5,279.85,275.2462368,2855844,55708,786060314,708876,24.82,12.95,1.75
23-Aug-21,286.55,288.25,275,276.95,282.4676495,9423948,61500,2661960441,7916799,84.01,13.25,-9.6
20-Aug-21,290,290.65,281,283.2,286.1775888,1312346,23409,375564014,581932,44.34,9.65,-6.8
18-Aug-21,297.9,297.9,292.7,293.35,294.928873,679137,10899,200297110,242826,35.76,5.2,-4.55
17-Aug-21,303.3,303.3,292.95,297.65,297.4001668,1725463,36712,513152984,570179,33.04,10.35,-5.65
16-Aug-21,306.5,307.9,303,303.75,305.1925829,522253,7397,159387742,132373,25.35,4.9,-2.75
13-Aug-21,308.95,311.2,303.15,307.1,307.8437781,3090963,43354,951533728,1366002,44.19,8.05,-1.85
12-Aug-21,297.85,307.5,297.15,306.05,302.7981882,3392726,40092,1027311286,1934347,57.01,10.35,8.2
11-Aug-21,294.75,297.8,286.35,295.45,291.9100556,1739475,38019,507770244,478688,27.52,11.45,0.7
10-Aug-21,298.3,300.05,291,294.25,296.1267328,1364777,30712,404146954,445555,32.65,9.05,-4.05
09-Aug-21,301.3,304.3,296.1,298.15,299.9738094,704030,9852,211190561,204877,29.1,8.2,-3.15
06-Aug-21,300,303.35,297.8,300,301.0750216,1325071,21780,398945780,504792,38.1,5.55,0
